# MOD=16QAM SNR=12
# tx_real  tx_imag  rx_real  rx_imag
0.948683 0.316228 1.167717 0.513539
0.948683 -0.316228 1.034588 -0.124732
-0.316228 0.948683 -0.403353 0.820401
-0.948683 -0.316228 -0.808351 -0.313726
-0.316228 0.948683 -0.655533 0.970702
-0.316228 0.316228 -0.076417 0.488099
-0.316228 0.948683 -0.563134 0.597980
-0.316228 0.316228 -0.203489 0.643261
-0.316228 -0.948683 -0.369410 -0.814229
0.948683 -0.948683 0.999744 -1.073610
-0.316228 -0.316228 -0.152239 -0.068247
-0.948683 -0.948683 -0.917138 -1.248172
0.948683 -0.316228 0.911966 -0.488386
-0.316228 -0.948683 -0.046335 -1.172968
-0.316228 -0.316228 -0.321447 -0.462267
-0.316228 0.316228 -0.596107 0.242214
0.316228 0.316228 0.607285 0.239925
-0.316228 0.948683 -0.203932 0.908769
0.316228 -0.948683 0.081136 -0.905806
-0.948683 -0.948683 -1.147673 -0.762091
0.948683 -0.948683 0.973350 -1.040286
-0.316228 0.316228 -0.163589 0.224975
-0.948683 -0.316228 -0.946057 -0.378338
-0.316228 0.948683 -0.593629 0.760431
-0.316228 -0.316228 -0.123435 -0.176965
0.316228 0.948683 0.418484 0.928897
0.316228 -0.316228 0.137836 -0.117665
0.316228 -0.948683 0.441231 -0.937095
0.948683 0.316228 0.941481 0.396413
0.316228 0.316228 0.273483 0.277662
-0.948683 -0.948683 -1.019843 -0.683959
0.948683 -0.316228 1.021057 -0.538593
0.316228 0.948683 0.440128 1.100328
-0.948683 0.948683 -0.888270 0.677124
0.316228 -0.316228 0.156076 -0.123954
0.948683 -0.316228 1.096817 -0.333561
-0.316228 0.316228 -0.071468 0.234571
-0.316228 0.948683 -0.194691 0.915310
0.316228 0.316228 0.401056 0.249848
0.948683 -0.948683 0.743250 -0.957604
0.948683 0.948683 0.569492 0.781132
0.948683 0.316228 0.937672 0.069673
-0.948683 0.316228 -0.797745 0.455130
-0.316228 0.948683 -0.408578 0.855348
-0.316228 0.948683 -0.315042 1.000486
-0.316228 0.316228 -0.095266 0.519218
0.948683 -0.948683 1.208558 -1.080922
-0.948683 0.316228 -0.286637 0.582494
0.316228 0.316228 0.561399 0.454002
0.316228 0.948683 0.517256 0.423508
0.948683 -0.948683 0.936737 -0.849432
0.948683 0.948683 0.729816 0.838234
0.316228 0.316228 0.357946 0.184213
-0.316228 -0.316228 -0.102550 -0.349268
0.948683 -0.316228 0.723566 -0.458567
0.316228 -0.316228 0.288749 -0.559384
0.948683 0.316228 1.008919 0.118135
0.316228 -0.316228 0.122396 -0.258910
0.948683 0.316228 0.896627 0.056134
0.316228 -0.316228 0.491847 -0.267097
0.948683 -0.316228 1.063563 -0.368909
-0.948683 0.948683 -1.182372 1.107011
-0.316228 -0.948683 -0.244817 -0.919484
-0.316228 0.316228 -0.395280 0.425844
0.316228 -0.948683 0.338780 -0.789219
0.948683 -0.948683 0.766931 -0.926929
-0.316228 0.948683 -0.617505 0.615467
0.316228 -0.948683 0.063792 -0.966705
-0.948683 -0.316228 -1.157609 -0.141977
0.948683 0.948683 1.149433 1.224966
0.948683 -0.316228 0.971859 -0.315370
0.948683 0.316228 0.951289 0.142784
-0.948683 0.316228 -0.566020 0.598931
-0.316228 0.948683 -0.277706 0.549139
-0.316228 -0.948683 -0.560958 -0.995111
-0.948683 0.316228 -1.166859 0.104263
-0.948683 0.316228 -0.767899 0.090189
0.948683 -0.948683 0.699889 -0.977142
0.948683 -0.948683 0.787885 -0.820181
0.316228 -0.948683 0.265165 -0.758396
0.316228 0.948683 0.337830 1.063524
0.948683 -0.316228 0.846834 -0.282033
-0.948683 -0.316228 -0.849097 -0.448178
-0.316228 0.948683 -0.183444 0.789902
-0.316228 -0.316228 -0.249329 -0.196555
-0.316228 -0.316228 -0.603780 -0.249777
-0.948683 -0.316228 -1.205002 -0.329117
0.948683 0.316228 0.837836 0.216086
-0.948683 -0.948683 -1.060001 -0.724231
0.316228 -0.316228 0.344109 -0.303928
0.948683 -0.316228 0.573497 -0.249194
0.316228 -0.316228 0.074161 -0.418527
-0.316228 0.316228 -0.213117 0.683770
-0.948683 -0.948683 -0.878348 -1.206627
0.948683 -0.316228 1.216892 -0.523263
0.316228 -0.948683 0.385688 -0.995073
0.316228 -0.316228 0.555364 -0.300064
0.316228 -0.948683 0.176584 -1.008323
0.316228 0.948683 0.163168 0.761178
-0.316228 -0.316228 -0.425338 -0.159509
-0.948683 -0.948683 -1.014220 -0.829417
-0.948683 0.948683 -0.790092 0.875987
-0.316228 -0.948683 -0.403074 -0.819485
0.316228 0.316228 0.383358 0.218330
-0.948683 0.316228 -0.970095 0.526704
0.316228 -0.316228 0.268604 -0.344038
-0.948683 -0.316228 -1.198619 -0.155639
-0.948683 0.948683 -1.079224 0.657550
0.316228 0.316228 0.264750 0.510831
0.948683 0.948683 0.815304 0.767368
0.948683 -0.316228 0.732332 -0.282946
0.316228 -0.948683 0.353842 -0.954039
-0.316228 0.948683 -0.220919 0.836313
-0.316228 0.316228 -0.160074 0.295247
0.316228 0.316228 0.137121 0.347495
0.948683 -0.948683 1.189234 -0.987622
-0.948683 -0.948683 -0.791198 -1.145648
0.316228 0.316228 0.450172 0.152476
0.316228 0.316228 0.279225 0.228452
0.316228 0.316228 0.246293 0.421152
-0.316228 -0.948683 -0.203391 -1.029380
-0.948683 -0.948683 -1.010156 -1.036393
0.948683 -0.316228 0.743196 -0.453751
0.948683 0.948683 0.829533 1.096499
-0.316228 0.316228 -0.331864 0.220945
-0.316228 0.316228 -0.320462 0.032613
0.948683 0.316228 0.919995 0.683990
0.948683 0.948683 1.042178 0.865532
0.316228 0.316228 0.483223 0.246438
-0.316228 -0.948683 -0.878657 -0.805278
-0.316228 -0.316228 -0.221978 -0.457098
0.316228 0.316228 0.032034 0.401839
0.316228 0.948683 0.389759 0.642018
-0.316228 0.316228 -0.205435 -0.010079
-0.316228 0.948683 -0.150691 0.956375
0.316228 0.948683 0.656352 0.660627
-0.316228 0.316228 -0.331904 0.356316
0.316228 0.316228 0.353229 0.242933
-0.948683 -0.316228 -1.012293 -0.281778
0.316228 0.316228 0.306309 0.095125
0.948683 -0.948683 0.842734 -0.920436
0.316228 0.316228 0.445730 0.435577
0.316228 0.316228 0.370028 0.574910
-0.948683 -0.948683 -0.752382 -0.906779
-0.948683 -0.316228 -0.911626 -0.475575
0.948683 -0.948683 0.847784 -1.146657
0.316228 0.948683 0.373822 1.281585
0.948683 0.948683 0.975680 1.048273
-0.316228 -0.316228 -0.891002 -0.146891
-0.948683 -0.316228 -0.688017 -0.257166
-0.316228 -0.316228 0.021924 -0.412410
0.316228 -0.316228 0.137809 -0.300367
0.948683 -0.948683 1.106406 -0.732932
0.316228 0.948683 0.265411 0.931786
-0.316228 -0.316228 -0.195138 -0.416766
-0.316228 0.948683 -0.336664 1.000444
0.948683 0.316228 0.868197 0.406290
0.316228 0.316228 0.362915 0.198699
0.948683 -0.948683 1.072651 -1.013536
-0.316228 -0.948683 -0.272318 -0.665545
-0.316228 0.316228 -0.218240 0.115650
0.948683 -0.948683 1.154425 -0.754728
-0.316228 -0.948683 -0.399537 -0.897397
-0.948683 -0.948683 -0.813369 -1.214750
-0.948683 -0.948683 -0.910675 -1.248466
-0.316228 -0.948683 -0.180849 -0.881979
-0.948683 -0.948683 -0.883099 -0.665283
-0.948683 -0.948683 -0.888047 -0.909062
-0.948683 -0.316228 -1.251877 -0.329187
0.316228 -0.316228 0.461221 -0.024792
-0.316228 0.948683 -0.172463 0.710685
-0.316228 -0.316228 -0.428265 -0.411635
0.948683 -0.948683 0.915484 -1.021792
-0.948683 -0.948683 -0.855630 -0.976028
-0.948683 -0.948683 -1.019490 -0.861701
-0.316228 0.316228 -0.082449 0.240649
0.948683 -0.948683 0.803035 -1.149403
0.316228 0.948683 0.102969 0.987419
-0.316228 0.316228 -0.488294 0.590101
0.316228 0.948683 0.230918 0.767507
0.316228 0.316228 0.703852 0.354624
0.948683 0.948683 0.731805 0.573154
0.316228 0.316228 0.519705 0.200450
-0.948683 -0.948683 -0.925631 -0.712545
-0.948683 -0.948683 -0.915381 -0.853551
-0.948683 -0.948683 -0.873677 -0.565054
0.316228 0.316228 0.366681 0.188481
0.316228 -0.316228 0.092022 -0.267212
0.316228 0.316228 0.421720 0.620414
0.948683 0.316228 0.932043 0.363311
0.948683 -0.948683 0.716203 -1.231151
0.948683 -0.316228 0.754138 -0.010263
0.316228 0.948683 0.652324 1.167953
-0.948683 0.948683 -1.139455 0.906793
-0.948683 -0.948683 -0.792122 -1.007256
-0.316228 -0.316228 -0.287597 -0.042391
0.948683 0.948683 0.867734 0.893568
-0.316228 0.316228 -0.711285 0.080893
0.316228 0.948683 0.234185 0.955462
-0.316228 -0.316228 -0.213502 -0.274386
0.316228 0.316228 -0.015992 0.812078
0.316228 0.316228 0.208970 0.504545
0.948683 0.948683 0.996821 1.182414
0.948683 -0.948683 1.121510 -1.238574
-0.948683 -0.316228 -0.940619 -0.729227
0.948683 0.948683 1.050496 1.177982
-0.948683 -0.948683 -0.899531 -0.750930
-0.316228 -0.948683 -0.179099 -1.121236
-0.316228 0.316228 -0.765467 0.406831
0.948683 -0.948683 0.846608 -0.680535
0.948683 0.316228 0.622762 0.192529
0.316228 -0.316228 0.416876 -0.482186
0.316228 0.948683 0.484295 1.264176
-0.316228 -0.316228 -0.236579 -0.476571
0.316228 -0.316228 0.321067 -0.282155
0.948683 -0.316228 1.287901 -0.320229
0.316228 0.948683 0.091199 1.034406
-0.316228 0.316228 -0.244527 0.133618
0.316228 0.948683 0.143256 0.988085
-0.948683 -0.316228 -1.187010 -0.316400
0.316228 -0.316228 0.291253 -0.127343
0.948683 -0.316228 0.965616 -0.563563
-0.316228 -0.948683 -0.448456 -1.004637
-0.316228 0.316228 -0.277955 0.286492
0.316228 0.316228 0.611232 0.403240
0.316228 0.948683 0.241750 1.120492
-0.948683 -0.948683 -0.601064 -0.805138
-0.316228 0.948683 -0.211929 0.781266
0.316228 0.948683 0.367409 1.309532
-0.948683 0.948683 -1.143404 0.975452
-0.316228 0.948683 -0.534683 0.852405
-0.948683 -0.948683 -1.166819 -0.940716
-0.316228 0.316228 -0.231821 0.144292
-0.316228 0.948683 -0.105203 1.074501
-0.948683 -0.948683 -0.882834 -1.042615
-0.316228 -0.316228 -0.092832 -0.116950
0.316228 0.316228 -0.133468 0.185506
-0.948683 -0.316228 -1.023208 0.085623
0.316228 0.316228 0.472933 0.402458
-0.316228 0.316228 -0.394568 0.350739
0.948683 0.948683 1.025079 1.070629
-0.948683 0.948683 -1.027537 1.260026
-0.316228 0.316228 -0.255125 0.264848
-0.948683 -0.316228 -1.046747 -0.116651
0.316228 -0.316228 0.294659 -0.585578
0.948683 -0.316228 1.211461 -0.458503
-0.948683 -0.316228 -1.085576 -0.291891
0.948683 -0.948683 0.890489 -1.109298
0.948683 -0.948683 1.050284 -1.028707
-0.316228 -0.316228 -0.332129 -0.340650
0.948683 0.948683 0.979613 1.136231
-0.316228 0.316228 -0.314746 0.496640
0.948683 0.316228 0.880511 0.547280
0.948683 0.948683 0.933451 0.845264
0.948683 -0.948683 1.002950 -0.774558
0.948683 0.316228 0.679972 0.570849
0.316228 -0.316228 0.171526 -0.013448
0.948683 -0.948683 0.954056 -0.435085
-0.948683 -0.316228 -1.046332 -0.553023
0.316228 0.316228 0.231147 0.367055
-0.948683 -0.948683 -0.999424 -1.237489
0.316228 0.948683 -0.038785 0.986704
-0.316228 0.316228 -0.492912 0.250430
-0.948683 -0.948683 -0.872049 -0.941873
0.948683 0.316228 0.932465 0.448138
0.948683 0.948683 0.895725 1.030944
-0.316228 0.316228 -0.143216 0.507940
-0.316228 -0.316228 -0.283715 -0.157134
0.948683 -0.948683 0.962024 -1.014220
-0.316228 0.316228 -0.345839 0.092275
-0.316228 -0.948683 -0.169057 -1.025289
-0.316228 0.316228 -0.169132 0.454045
-0.316228 0.948683 -0.262564 0.910255
0.316228 0.316228 0.495683 0.618491
0.948683 -0.948683 0.694278 -0.841336
-0.316228 0.316228 -0.409558 0.442190
-0.316228 -0.948683 -0.066956 -1.071147
-0.948683 -0.948683 -0.981111 -0.801084
0.948683 -0.316228 0.764524 -0.533611
0.948683 0.948683 1.252682 0.705650
-0.948683 0.948683 -1.039092 0.841098
0.316228 0.316228 0.136206 0.283594
-0.948683 -0.948683 -1.037320 -0.795925
-0.948683 0.948683 -0.937484 1.072963
0.316228 0.316228 0.328519 0.654333
-0.948683 -0.948683 -0.581274 -1.069071
-0.948683 -0.948683 -0.883244 -0.830176
-0.316228 0.948683 -0.346934 0.914653
-0.948683 -0.948683 -0.748963 -0.834700
-0.316228 -0.316228 -0.369439 -0.137068
0.948683 -0.948683 1.060960 -1.364117
0.948683 0.948683 0.918036 0.834512
-0.316228 0.316228 -0.505031 0.054023
-0.948683 -0.948683 -0.655624 -0.913325
0.948683 0.316228 1.023929 0.342438
0.316228 -0.316228 0.217448 -0.287289
0.316228 0.948683 0.551229 1.124823
-0.316228 -0.948683 -0.192987 -0.852881
-0.948683 -0.948683 -1.176876 -1.015316
-0.316228 0.316228 -0.451413 0.076839
0.948683 0.316228 1.062234 0.431193
0.948683 0.948683 0.949827 0.938352
-0.948683 -0.948683 -0.971682 -0.847472
0.316228 0.948683 0.175122 1.050884
-0.316228 0.316228 -0.202861 0.342228
0.316228 0.316228 0.455331 0.439054
-0.948683 -0.948683 -0.801966 -0.937805
-0.316228 0.316228 -0.433305 0.354116
0.316228 0.948683 0.415691 1.113482
0.316228 0.948683 0.169720 0.875010
-0.948683 -0.948683 -1.098266 -0.980313
-0.316228 0.948683 -0.442438 0.746243
-0.316228 -0.948683 -0.109240 -0.959838
-0.948683 0.948683 -0.991148 1.288180
0.948683 -0.316228 1.023006 -0.187156
-0.316228 -0.948683 -0.340163 -0.699655
-0.948683 0.948683 -0.733157 0.869580
0.316228 0.948683 0.318005 1.149919
-0.948683 -0.316228 -1.110504 -0.402750
0.316228 -0.316228 0.412725 -0.480534
-0.316228 0.316228 -0.479880 0.376072
-0.948683 -0.948683 -0.845495 -1.130719
-0.948683 -0.948683 -1.130230 -1.195645
-0.316228 0.316228 -0.453998 0.344570
0.316228 0.316228 0.427122 0.233851
0.948683 0.948683 1.123061 1.027146
-0.948683 -0.316228 -1.155586 -0.430184
-0.948683 -0.948683 -0.688888 -0.989369
-0.316228 0.316228 -0.584688 0.317511
0.316228 0.948683 0.552069 1.123794
-0.948683 -0.316228 -0.795227 -0.172952
0.316228 -0.316228 0.296974 -0.166512
0.316228 0.316228 0.135596 0.151597
0.948683 0.948683 1.140112 0.921137
-0.948683 0.948683 -0.981984 0.887606
-0.316228 0.316228 -0.088290 0.253143
-0.948683 -0.948683 -0.881716 -1.035064
-0.316228 0.316228 -0.256914 0.518376
-0.948683 -0.948683 -0.988327 -0.985458
0.948683 0.316228 1.020217 0.291557
0.948683 0.948683 0.975379 0.809565
0.948683 -0.316228 0.688686 -0.266475
0.316228 0.948683 0.293505 1.072326
-0.948683 0.948683 -0.749812 0.987822
0.316228 0.316228 0.390889 0.267625
-0.948683 -0.948683 -1.066438 -0.909395
-0.948683 -0.948683 -0.793395 -1.050828
-0.316228 0.316228 0.036725 0.301969
-0.948683 -0.316228 -0.590793 -0.234320
0.316228 -0.316228 0.098642 -0.301368
0.316228 0.948683 0.480506 1.016598
0.948683 0.948683 1.062292 1.020395
-0.948683 -0.948683 -0.901723 -0.926516
-0.948683 -0.948683 -1.078567 -1.086960
-0.316228 -0.316228 -0.399944 -0.235370
0.316228 -0.316228 0.267504 -0.458657
0.316228 0.316228 0.200293 0.296621
-0.948683 -0.316228 -1.095785 -0.232302
0.948683 -0.948683 0.927532 -0.853848
0.948683 -0.316228 1.103586 -0.329995
0.316228 0.948683 0.506162 0.925259
-0.948683 0.948683 -0.705211 0.820472
0.948683 -0.948683 0.636842 -1.116918
-0.316228 -0.948683 -0.099438 -0.965979
-0.948683 -0.948683 -0.961852 -0.991620
0.948683 -0.948683 0.924605 -0.859660
0.316228 0.316228 0.825478 0.066705
0.948683 -0.948683 0.863459 -0.924927
0.316228 0.948683 0.023174 0.999376
-0.316228 -0.316228 -0.175280 -0.159574
0.316228 0.316228 0.163828 0.860199
0.316228 0.316228 0.331103 0.229498
0.316228 0.316228 0.249849 0.049625
0.316228 0.316228 0.339477 0.088044
0.316228 0.948683 0.464440 0.985387
-0.316228 -0.316228 -0.338076 -0.399979
0.316228 0.316228 0.341968 0.229942
-0.948683 -0.948683 -1.061474 -1.134741
-0.316228 -0.316228 -0.326335 -0.169818
0.316228 0.316228 0.465323 0.123443
-0.948683 -0.948683 -0.734070 -0.735165
-0.316228 -0.316228 -0.212793 -0.756120
0.316228 0.316228 0.092968 0.546871
-0.948683 -0.948683 -1.146769 -0.984313
-0.948683 -0.948683 -1.116606 -0.890204
-0.316228 0.316228 -0.286331 0.261799
0.316228 0.948683 0.302289 1.029458
-0.316228 -0.316228 -0.370604 -0.143618
0.316228 0.316228 0.254200 0.183431
-0.948683 -0.948683 -0.932988 -1.068034
-0.948683 -0.948683 -0.511092 -1.301669
-0.316228 0.316228 -0.056601 0.653174
-0.948683 -0.316228 -0.615257 -0.373965
0.948683 0.948683 0.795465 0.749130
-0.948683 -0.948683 -0.794771 -0.903585
-0.948683 -0.316228 -0.933482 -0.237760
0.316228 0.316228 0.502668 0.378037
0.316228 0.316228 0.451606 0.534575
0.316228 0.316228 0.218569 0.522002
0.948683 0.948683 0.690767 0.938929
-0.316228 0.316228 -0.198823 0.372535
0.316228 0.316228 0.289189 0.204027
0.948683 0.948683 1.252089 1.241438
-0.948683 -0.948683 -1.295364 -0.934671
0.316228 0.316228 0.221871 0.222788
0.948683 0.948683 0.751003 1.057718
-0.316228 0.316228 -0.309501 0.583528
0.316228 0.316228 0.407222 0.450637
0.316228 0.316228 0.546929 0.291038
0.316228 0.316228 0.393580 0.584569
-0.948683 -0.316228 -0.979158 -0.416814
0.316228 0.316228 0.309962 0.305730
0.316228 0.316228 0.364253 0.285342
-0.948683 -0.948683 -1.188084 -0.824358
-0.948683 -0.948683 -1.119225 -0.940155
-0.316228 0.316228 -0.150159 0.319555
-0.948683 -0.316228 -1.051024 -0.474341
0.948683 0.948683 0.759629 0.733334
-0.316228 0.316228 -0.176477 0.448065
-0.948683 -0.948683 -1.430247 -1.037981
-0.316228 -0.316228 -0.120145 -0.273541
0.316228 0.316228 0.247646 0.139364
0.316228 0.316228 -0.032934 0.464344
0.948683 0.948683 1.107002 0.750106
-0.316228 0.316228 -0.142558 0.441263
-0.948683 -0.948683 -1.134475 -1.091102
-0.948683 -0.948683 -0.833725 -0.821307
-0.948683 -0.948683 -1.263878 -1.004194
0.316228 0.316228 0.358792 0.397491
0.948683 0.948683 0.803441 1.196519
-0.948683 -0.948683 -0.915362 -0.841657
-0.948683 -0.948683 -0.912507 -0.983343
-0.948683 -0.948683 -0.638241 -0.825684
-0.316228 0.316228 -0.177170 0.264146
-0.948683 -0.948683 -1.222641 -0.930790
-0.948683 -0.948683 -1.100599 -0.792645
-0.316228 0.316228 -0.236518 0.168822
-0.948683 -0.948683 -1.025351 -0.909942
-0.316228 -0.316228 -0.031973 -0.647347
0.948683 -0.948683 1.088703 -0.839009
-0.948683 -0.316228 -0.973256 -0.427078
0.948683 0.948683 0.859035 0.928991
-0.316228 0.316228 -0.098180 0.571425
0.316228 0.948683 0.356514 1.261521
-0.316228 -0.316228 -0.194668 -0.322028
0.316228 0.316228 0.477002 0.247020
0.316228 0.316228 0.055621 0.333199
0.948683 0.948683 0.974318 0.757743
-0.948683 -0.948683 -1.018990 -1.231307
0.316228 0.948683 0.260620 0.859323
-0.948683 -0.948683 -0.975661 -1.188001
-0.948683 -0.948683 -0.712105 -1.396740
-0.948683 -0.316228 -0.772808 -0.304990
0.948683 0.948683 0.826160 1.102856
-0.316228 0.316228 -0.498256 0.188712
0.316228 0.948683 0.428639 0.579527
-0.948683 -0.948683 -1.136739 -1.021844
-0.948683 -0.948683 -0.942014 -0.763447
-0.948683 -0.316228 -1.063298 -0.331379
0.948683 0.948683 1.087932 1.178833
-0.948683 -0.948683 -0.865173 -0.726741
0.316228 0.948683 0.289556 0.970275
-0.316228 -0.316228 -0.339902 -0.259126
0.948683 -0.948683 0.998729 -1.192487
0.316228 0.316228 0.387754 0.278783
0.948683 0.948683 1.010025 0.594999
-0.948683 -0.948683 -0.755768 -0.873188
-0.948683 -0.316228 -0.998533 -0.313791
0.316228 0.316228 0.309948 0.092429
0.948683 -0.948683 0.786161 -0.886973
0.316228 0.948683 0.060634 0.584498
-0.948683 -0.948683 -1.083815 -1.345296
-0.948683 -0.948683 -1.091894 -0.888305
0.316228 0.316228 0.442877 0.081862
0.316228 0.316228 0.369253 0.299982
0.948683 -0.948683 0.981911 -1.014251
0.316228 0.316228 0.390999 0.134676
0.316228 0.316228 0.250567 0.421397
0.948683 -0.948683 1.043920 -1.202951
0.316228 0.316228 0.753539 0.304286
0.948683 0.948683 0.915681 1.167110
-0.316228 0.316228 -0.198558 0.137165
0.316228 0.948683 0.359414 0.895925
-0.948683 -0.948683 -0.784103 -1.225193
-0.316228 0.316228 -0.492498 0.292509
-0.948683 -0.948683 -1.063250 -0.968088
-0.948683 -0.948683 -1.083707 -0.711843
-0.316228 0.316228 -0.622154 0.421065
-0.948683 -0.948683 -1.110124 -1.245370
-0.948683 -0.948683 -0.934159 -0.838132
-0.948683 -0.948683 -0.878569 -0.802508
0.316228 0.948683 0.393300 1.309385
-0.948683 -0.948683 -0.825031 -0.884713
-0.316228 0.316228 -0.458738 0.328953
0.316228 0.316228 0.069042 0.375700
0.948683 0.948683 0.666414 0.999971
-0.316228 0.316228 -0.329892 0.378325
-0.948683 -0.948683 -0.755229 -0.796204
-0.948683 -0.948683 -0.821187 -1.092685
-0.948683 -0.948683 -0.855816 -0.828412
0.316228 0.316228 0.435196 0.303428
0.316228 0.316228 0.476764 0.112401
0.948683 -0.948683 0.982455 -1.017594
-0.948683 -0.948683 -0.852853 -1.102757
-0.948683 -0.948683 -0.740071 -1.230685
-0.316228 0.316228 -0.239950 0.265017
0.316228 0.948683 0.071792 1.079576
-0.948683 -0.948683 -0.824815 -0.698885
-0.948683 -0.948683 -0.707255 -0.990109
0.316228 0.948683 0.195245 0.521823
-0.948683 -0.948683 -1.131962 -0.932120
-0.948683 -0.948683 -0.656023 -0.992915
-0.948683 -0.316228 -0.942720 -0.188047
0.316228 0.316228 0.332896 0.399601
0.948683 -0.948683 0.834718 -1.191089
0.316228 0.316228 0.465011 0.350843
0.948683 0.948683 1.029189 0.981883
-0.948683 -0.948683 -1.117929 -0.735571
-0.948683 -0.316228 -0.800851 -0.467380
0.316228 0.316228 0.259108 0.152756
0.316228 0.316228 0.585100 0.408027
0.316228 0.948683 0.459624 0.894839
-0.948683 -0.948683 -0.735396 -1.282128
-0.948683 -0.948683 -1.108302 -0.990900
0.316228 0.948683 -0.029296 0.833601
-0.948683 -0.948683 -0.845144 -0.907550
-0.316228 0.316228 -0.416790 0.558101
0.316228 0.948683 0.243312 0.946724
-0.948683 -0.948683 -0.864743 -1.287974
-0.948683 -0.948683 -0.529969 -1.330272
-0.948683 -0.316228 -0.552956 -0.384700
0.316228 0.316228 0.484259 0.427492
0.316228 0.316228 0.107022 0.303306
0.316228 0.316228 0.510738 0.406171
0.316228 0.316228 0.451080 0.240882
0.948683 -0.948683 1.074865 -1.166513
-0.948683 -0.316228 -0.692726 -0.334424
0.948683 0.948683 0.685143 0.825983
-0.948683 -0.948683 -0.443075 -1.213127
0.316228 0.316228 0.360381 0.382149
0.316228 0.316228 0.495986 0.100796
0.948683 -0.948683 1.084719 -0.927451
0.316228 0.316228 0.571435 0.506845
0.948683 0.948683 0.774930 0.832629
-0.316228 0.316228 -0.385549 0.349592
0.316228 0.948683 0.501115 0.961344
-0.948683 -0.948683 -1.077367 -0.990005
-0.316228 0.316228 -0.522609 0.019760
-0.948683 -0.316228 -0.805107 -0.150918
0.316228 0.316228 0.124776 0.234318
0.948683 -0.948683 0.901503 -0.742617
-0.948683 -0.948683 -0.866943 -0.754020
-0.948683 -0.948683 -1.040682 -0.828895
-0.316228 0.316228 -0.119447 0.444693
-0.948683 -0.316228 -0.803702 -0.573262
0.316228 0.316228 0.291730 0.202857
0.948683 -0.948683 1.006839 -1.038119
-0.948683 -0.316228 -0.895435 -0.124319
0.316228 0.316228 0.478887 0.171145
0.316228 0.316228 0.107884 0.245883
-0.948683 -0.316228 -0.840915 -0.342425
0.316228 0.316228 0.405418 0.274842
0.948683 -0.948683 1.122364 -1.056451
-0.948683 -0.316228 -0.699520 -0.343572
0.316228 0.316228 0.042765 0.251761
0.316228 0.316228 0.435214 0.353008
-0.948683 -0.948683 -1.098865 -0.968962
-0.316228 -0.316228 -0.477758 -0.278692
0.948683 -0.948683 0.921398 -1.056915
0.316228 0.948683 0.254295 0.716616
-0.948683 -0.948683 -0.889552 -1.017728
-0.948683 -0.948683 -0.956316 -0.890944
-0.948683 -0.948683 -0.943102 -1.004721
-0.316228 -0.316228 -0.395886 -0.353167
0.316228 0.316228 0.270540 0.438171
-0.948683 -0.948683 -0.967811 -0.816813
-0.948683 -0.948683 -1.141522 -0.706750
-0.948683 -0.948683 -0.733136 -0.666827
0.316228 0.948683 0.179942 0.920439
-0.948683 -0.948683 -0.748213 -0.930734
-0.316228 0.316228 -0.572245 0.343637
-0.948683 -0.948683 -0.981119 -1.039718
-0.316228 -0.316228 -0.485712 -0.499374
0.948683 -0.948683 1.231862 -0.868708
-0.948683 -0.948683 -0.853204 -1.165838
-0.316228 -0.316228 -0.615983 -0.414848
0.316228 0.316228 0.206248 0.454830
-0.948683 -0.316228 -1.244294 -0.286349
0.316228 0.316228 0.502616 0.109926
0.316228 0.316228 0.126072 0.365578
0.316228 0.316228 0.160995 0.321563
0.316228 0.316228 0.287680 0.354327
0.316228 0.316228 0.066735 0.381432
-0.948683 -0.316228 -0.780716 -0.269572
0.316228 0.316228 0.432833 0.481622
0.948683 -0.948683 1.104285 -1.110210
0.316228 0.948683 0.213859 0.870650
-0.316228 -0.316228 -0.337004 -0.223588
0.948683 -0.948683 1.165403 -0.841780
-0.948683 -0.948683 -1.052647 -0.625365
-0.948683 -0.948683 -0.897985 -1.262834
-0.948683 -0.948683 -1.057938 -1.074868
0.316228 0.948683 0.259775 0.785383
-0.948683 -0.948683 -1.102462 -0.756016
-0.948683 -0.948683 -1.003135 -1.086153
-0.948683 -0.316228 -0.849121 -0.105188
0.316228 0.316228 0.225109 0.498321
0.316228 0.316228 0.273413 0.246717
-0.948683 -0.948683 -0.908395 -1.183886
-0.948683 -0.948683 -0.942667 -1.090089
-0.316228 0.316228 -0.813276 0.202868
-0.948683 -0.316228 -0.922571 -0.190191
0.316228 0.316228 0.578836 0.395993
0.948683 -0.948683 0.828197 -0.811027
-0.948683 -0.948683 -0.796141 -0.825807
-0.316228 -0.316228 -0.580924 -0.116521
0.316228 0.316228 0.404039 0.043668
0.316228 0.316228 0.454279 0.395898
0.316228 0.316228 0.513980 0.395790
0.948683 -0.948683 1.215313 -1.192827
0.316228 0.948683 0.122954 1.287518
-0.316228 -0.316228 -0.307760 -0.113362
0.316228 0.316228 0.469146 0.452217
0.316228 0.948683 0.486661 0.940285
-0.316228 -0.316228 -0.403403 -0.460955
0.948683 -0.948683 0.968068 -1.017551
0.316228 0.316228 0.224858 0.094259
0.948683 0.948683 0.757083 0.926428
-0.316228 -0.948683 -0.284731 -1.283289
-0.316228 -0.948683 -0.100710 -0.640829
0.316228 -0.316228 0.376502 -0.392019
0.948683 0.948683 0.752331 0.854431
0.316228 0.948683 0.400663 0.833501
0.948683 -0.316228 1.014811 -0.312997
